Transaction_ID,Date,Time,Age_Group,Category,Product_Name,Price,Quantity,Payment_Method,Store_Location,Total_Amount
T00589,2026-03-13,05:56,20s,Fresh Food,참치마요 삼각김밥,1200,3,Cash,Gangnam,3600
T00590,2026-03-27,14:02,40s,Alcohol,소주,2100,1,Points,Mapo,2100
T00591,2026-03-29,13:08,20s,Alcohol,소주,2100,1,Cash,Yeouido,2100
T00592,2026-03-02,11:46,20s,Fresh Food,샌드위치,2800,2,Credit Card,Hongdae,5600
T00593,2026-03-04,06:51,20s,Fresh Food,혜자로운 도시락,5200,3,Points,Gangnam,15600
T00594,2026-03-26,11:46,20s,Fresh Food,참치마요 삼각김밥,1200,3,Cash,Yeouido,3600
T00595,2026-04-08,12:54,30s,Beverage,에너지드링크,2200,3,Cash,Yeouido,6600
T00596,2026-03-07,19:42,30s,Beverage,아이스 아메리카노,2500,3,Cash,Yeouido,7500
T00597,2026-03-27,21:37,20s,Snack,빼빼로,1500,1,Mobile Pay,Yeouido,1500
T00598,2026-03-23,05:51,20s,Beverage,바나나우유,1700,3,Points,Sinsa,5100
T00599,2026-04-15,11:22,60s+,Alcohol,와인,15000,1,Points,Gangnam,15000
T00600,2026-03-25,16:05,30s,Snack,빼빼로,1500,1,Points,Sinsa,1500
T00601,2026-03-07,00:33,40s,Alcohol,소주,2100,2,Points,Yeouido,4200
T00602,2026-03-10,09:56,20s,Beverage,바나나우유,1700,3,Credit Card,Gangnam,5100
T00603,2026-04-15,17:08,40s,Fresh Food,샌드위치,2800,1,Mobile Pay,Mapo,2800
T00604,2026-03-12,09:59,30s,Tobacco,에쎄 프라임,4500,1,Credit Card,Mapo,4500
T00605,2026-03-27,15:03,20s,Fresh Food,참치마요 삼각김밥,1200,3,Credit Card,Hongdae,3600
T00606,2026-04-06,20:44,30s,Beverage,바나나우유,1700,3,Credit Card,Yeouido,5100
T00607,2026-04-13,21:20,20s,Tobacco,에쎄 프라임,4500,3,Mobile Pay,Hongdae,13500
T00608,2026-03-03,03:02,10s,Snack,빼빼로,1500,1,Points,Sinsa,1500
T00609,2026-03-26,00:28,50s,Alcohol,캔맥주 500ml,2800,2,Credit Card,Gangnam,5600
T00610,2026-03-18,18:50,10s,Beverage,바나나우유,1700,2,Credit Card,Sinsa,3400
T00611,2026-03-15,22:28,20s,Alcohol,소주,2100,1,Credit Card,Hongdae,2100
T00612,2026-04-01,05:22,30s,Beverage,바나나우유,1700,3,Mobile Pay,Sinsa,5100
T00613,2026-03-25,10:54,40s,Instant Food,신라면 소컵,1100,3,Points,Sinsa,3300
T00614,2026-03-10,01:39,40s,Beverage,바나나우유,1700,1,Cash,Yeouido,1700
T00615,2026-03-16,00:24,20s,Fresh Food,혜자로운 도시락,5200,1,Credit Card,Sinsa,5200
T00616,2026-03-31,12:59,20s,Alcohol,캔맥주 500ml,2800,1,Points,Yeouido,2800
T00617,2026-03-27,23:42,20s,Beverage,에너지드링크,2200,2,Cash,Hongdae,4400
T00618,2026-03-31,10:54,60s+,Snack,초코빈,1200,2,Mobile Pay,Sinsa,2400
T00619,2026-04-07,01:28,40s,Alcohol,캔맥주 500ml,2800,3,Credit Card,Hongdae,8400
T00620,2026-03-29,01:20,30s,Tobacco,에쎄 프라임,4500,3,Points,Yeouido,13500
T00621,2026-03-08,06:15,30s,Snack,빼빼로,1500,1,Points,Yeouido,1500
T00622,2026-04-10,03:47,20s,Fresh Food,혜자로운 도시락,5200,2,Mobile Pay,Yeouido,10400
T00623,2026-03-18,06:42,30s,Beverage,바나나우유,1700,2,Points,Sinsa,3400
T00624,2026-03-04,04:56,20s,Beverage,바나나우유,1700,3,Points,Sinsa,5100
T00625,2026-03-23,16:45,20s,Snack,초코빈,1200,2,Cash,Sinsa,2400
T00626,2026-03-13,22:52,20s,Alcohol,소주,2100,1,Mobile Pay,Mapo,2100
T00627,2026-03-21,07:29,30s,Snack,초코빈,1200,1,Points,Gangnam,1200
T00628,2026-03-29,15:22,50s,Tobacco,메비우스,4500,1,Cash,Yeouido,4500
T00629,2026-03-22,21:53,30s,Fresh Food,샌드위치,2800,2,Points,Yeouido,5600
T00630,2026-03-13,11:13,30s,Instant Food,불닭볶음면 큰컵,1800,3,Credit Card,Mapo,5400
T00631,2026-03-19,05:29,20s,Alcohol,캔맥주 500ml,2800,1,Mobile Pay,Yeouido,2800
T00632,2026-03-09,02:09,50s,Alcohol,캔맥주 500ml,2800,1,Credit Card,Yeouido,2800
T00633,2026-04-11,14:39,20s,Beverage,바나나우유,1700,2,Mobile Pay,Mapo,3400
T00634,2026-03-22,20:54,20s,Beverage,에너지드링크,2200,2,Points,Hongdae,4400
T00635,2026-04-03,08:11,20s,Beverage,에너지드링크,2200,2,Cash,Yeouido,4400
T00636,2026-03-14,23:16,20s,Alcohol,캔맥주 500ml,2800,1,Points,Gangnam,2800
T00637,2026-04-03,00:35,40s,Alcohol,와인,15000,1,Mobile Pay,Mapo,15000
T00638,2026-03-20,02:19,50s,Tobacco,메비우스,4500,1,Points,Mapo,4500
T00639,2026-04-14,23:17,20s,Tobacco,메비우스,4500,3,Cash,Yeouido,13500
T00640,2026-03-27,23:58,40s,Alcohol,캔맥주 500ml,2800,2,Mobile Pay,Mapo,5600
T00641,2026-03-17,16:46,20s,Instant Food,신라면 소컵,1100,2,Mobile Pay,Yeouido,2200
T00642,2026-03-03,11:32,10s,Instant Food,신라면 소컵,1100,1,Credit Card,Yeouido,1100
T00643,2026-03-05,22:42,40s,Instant Food,신라면 소컵,1100,1,Mobile Pay,Mapo,1100
T00644,2026-03-26,00:39,10s,Snack,포카칩,1700,1,Points,Hongdae,1700
T00645,2026-03-02,16:05,30s,Tobacco,에쎄 프라임,4500,1,Points,Sinsa,4500
T00646,2026-03-27,02:40,20s,Beverage,에너지드링크,2200,1,Points,Yeouido,2200
T00647,2026-03-03,20:29,50s,Tobacco,에쎄 프라임,4500,3,Credit Card,Sinsa,13500
T00648,2026-03-23,14:18,30s,Alcohol,소주,2100,2,Credit Card,Hongdae,4200
T00649,2026-03-11,12:17,50s,Alcohol,와인,15000,1,Credit Card,Hongdae,15000
T00650,2026-03-03,04:26,30s,Instant Food,신라면 소컵,1100,1,Points,Hongdae,1100
T00651,2026-04-05,07:23,20s,Tobacco,에쎄 프라임,4500,3,Points,Mapo,13500
T00652,2026-03-28,09:54,30s,Snack,빼빼로,1500,2,Mobile Pay,Mapo,3000
T00653,2026-03-09,03:40,20s,Fresh Food,참치마요 삼각김밥,1200,3,Cash,Sinsa,3600
T00654,2026-03-11,22:16,30s,Alcohol,캔맥주 500ml,2800,1,Credit Card,Sinsa,2800
T00655,2026-03-08,10:56,20s,Beverage,아이스 아메리카노,2500,1,Points,Sinsa,2500
T00656,2026-03-03,14:44,30s,Alcohol,캔맥주 500ml,2800,2,Credit Card,Gangnam,5600
T00657,2026-03-25,06:59,10s,Snack,빼빼로,1500,3,Points,Yeouido,4500
T00658,2026-03-14,10:02,50s,Snack,포카칩,1700,3,Points,Yeouido,5100
T00659,2026-03-26,23:10,20s,Alcohol,캔맥주 500ml,2800,1,Credit Card,Hongdae,2800
T00660,2026-03-07,19:48,30s,Alcohol,캔맥주 500ml,2800,2,Points,Sinsa,5600
T00661,2026-03-08,23:14,30s,Beverage,아이스 아메리카노,2500,3,Cash,Mapo,7500
T00662,2026-03-03,06:13,30s,Instant Food,신라면 소컵,1100,1,Credit Card,Yeouido,1100
T00663,2026-03-30,17:35,50s,Tobacco,에쎄 프라임,4500,3,Mobile Pay,Gangnam,13500
T00664,2026-03-22,19:31,30s,Snack,초코빈,1200,1,Credit Card,Mapo,1200
T00665,2026-04-10,07:05,30s,Tobacco,메비우스,4500,3,Mobile Pay,Mapo,13500
T00666,2026-03-25,08:52,10s,Instant Food,신라면 소컵,1100,2,Cash,Sinsa,2200
T00667,2026-04-06,09:43,30s,Instant Food,불닭볶음면 큰컵,1800,3,Cash,Gangnam,5400
T00668,2026-03-04,21:30,40s,Snack,포카칩,1700,1,Mobile Pay,Hongdae,1700
T00669,2026-04-08,21:13,20s,Fresh Food,혜자로운 도시락,5200,3,Points,Hongdae,15600
T00670,2026-03-24,05:17,50s,Alcohol,와인,15000,1,Credit Card,Hongdae,15000
T00671,2026-04-06,21:07,30s,Snack,빼빼로,1500,3,Points,Gangnam,4500
T00672,2026-03-27,22:48,20s,Fresh Food,참치마요 삼각김밥,1200,1,Points,Hongdae,1200
T00673,2026-04-05,00:32,40s,Tobacco,에쎄 프라임,4500,1,Mobile Pay,Mapo,4500
T00674,2026-04-07,15:54,20s,Tobacco,에쎄 프라임,4500,3,Credit Card,Yeouido,13500
T00675,2026-04-04,01:33,30s,Fresh Food,샌드위치,2800,2,Credit Card,Gangnam,5600
T00676,2026-03-21,05:28,20s,Alcohol,캔맥주 500ml,2800,1,Credit Card,Sinsa,2800
T00677,2026-04-01,00:18,30s,Beverage,바나나우유,1700,1,Points,Yeouido,1700
T00678,2026-03-15,07:37,10s,Fresh Food,샌드위치,2800,1,Cash,Yeouido,2800
T00679,2026-03-09,11:44,30s,Instant Food,불닭볶음면 큰컵,1800,1,Points,Hongdae,1800
T00680,2026-03-31,00:24,20s,Snack,초코빈,1200,2,Credit Card,Mapo,2400
T00681,2026-03-13,12:45,10s,Snack,초코빈,1200,1,Cash,Hongdae,1200
T00682,2026-03-21,10:02,50s,Alcohol,소주,2100,2,Cash,Mapo,4200
T00683,2026-03-07,01:04,40s,Fresh Food,샌드위치,2800,3,Points,Hongdae,8400
T00684,2026-04-09,01:55,10s,Instant Food,신라면 소컵,1100,1,Mobile Pay,Hongdae,1100
T00685,2026-04-05,13:21,10s,Instant Food,불닭볶음면 큰컵,1800,1,Mobile Pay,Sinsa,1800
T00686,2026-04-13,02:23,30s,Instant Food,불닭볶음면 큰컵,1800,1,Credit Card,Hongdae,1800
T00687,2026-04-01,10:58,20s,Fresh Food,혜자로운 도시락,5200,2,Mobile Pay,Gangnam,10400
T00688,2026-04-02,22:28,20s,Tobacco,메비우스,4500,3,Cash,Sinsa,13500
T00689,2026-03-28,11:58,30s,Fresh Food,혜자로운 도시락,5200,1,Credit Card,Hongdae,5200
T00690,2026-03-04,06:20,50s,Instant Food,컵누들,1800,3,Points,Sinsa,5400
T00691,2026-03-26,16:50,10s,Snack,빼빼로,1500,2,Credit Card,Gangnam,3000
T00692,2026-03-15,01:21,30s,Alcohol,캔맥주 500ml,2800,3,Credit Card,Yeouido,8400
T00693,2026-04-07,07:22,20s,Tobacco,에쎄 프라임,4500,3,Points,Hongdae,13500
T00694,2026-03-02,20:47,60s+,Fresh Food,혜자로운 도시락,5200,1,Cash,Yeouido,5200
T00695,2026-04-07,18:21,30s,Alcohol,와인,15000,3,Credit Card,Sinsa,45000
T00696,2026-03-11,17:13,50s,Snack,빼빼로,1500,3,Credit Card,Hongdae,4500
T00697,2026-03-20,10:37,20s,Fresh Food,참치마요 삼각김밥,1200,1,Cash,Yeouido,1200
T00698,2026-03-19,15:14,30s,Fresh Food,혜자로운 도시락,5200,1,Points,Yeouido,5200
T00699,2026-03-19,15:09,20s,Snack,포카칩,1700,2,Mobile Pay,Sinsa,3400
T00700,2026-03-26,08:16,10s,Beverage,아이스 아메리카노,2500,1,Credit Card,Mapo,2500
T00701,2026-03-03,19:02,10s,Snack,빼빼로,1500,1,Credit Card,Gangnam,1500
T00702,2026-03-24,05:42,40s,Beverage,바나나우유,1700,3,Credit Card,Gangnam,5100
T00703,2026-03-29,03:55,50s,Alcohol,소주,2100,3,Points,Hongdae,6300
T00704,2026-03-05,08:15,40s,Instant Food,불닭볶음면 큰컵,1800,2,Points,Sinsa,3600
T00705,2026-04-09,22:37,40s,Alcohol,캔맥주 500ml,2800,1,Credit Card,Yeouido,2800
T00706,2026-04-12,19:12,60s+,Alcohol,와인,15000,3,Mobile Pay,Yeouido,45000
T00707,2026-04-08,06:34,20s,Alcohol,와인,15000,2,Credit Card,Yeouido,30000
T00708,2026-03-28,05:26,30s,Alcohol,소주,2100,3,Points,Sinsa,6300
T00709,2026-03-11,18:08,20s,Beverage,바나나우유,1700,2,Credit Card,Mapo,3400
T00710,2026-03-20,03:52,30s,Beverage,에너지드링크,2200,2,Points,Sinsa,4400
T00711,2026-04-13,20:23,20s,Snack,초코빈,1200,2,Mobile Pay,Sinsa,2400
T00712,2026-03-19,03:49,30s,Snack,포카칩,1700,3,Credit Card,Hongdae,5100
T00713,2026-04-12,03:25,40s,Alcohol,와인,15000,2,Credit Card,Yeouido,30000
T00714,2026-04-01,08:35,20s,Fresh Food,샌드위치,2800,3,Cash,Yeouido,8400
T00715,2026-03-08,15:59,30s,Instant Food,불닭볶음면 큰컵,1800,1,Cash,Hongdae,1800
T00716,2026-03-16,04:23,50s,Fresh Food,혜자로운 도시락,5200,1,Points,Hongdae,5200
T00717,2026-03-30,02:03,20s,Alcohol,와인,15000,2,Cash,Sinsa,30000
T00718,2026-03-15,05:58,50s,Fresh Food,혜자로운 도시락,5200,2,Credit Card,Gangnam,10400
T00719,2026-03-04,14:22,30s,Snack,초코빈,1200,2,Cash,Gangnam,2400
T00720,2026-03-12,08:15,50s,Tobacco,에쎄 프라임,4500,2,Cash,Sinsa,9000
T00721,2026-04-02,05:47,10s,Fresh Food,샌드위치,2800,3,Credit Card,Gangnam,8400
T00722,2026-03-21,05:00,20s,Snack,포카칩,1700,3,Mobile Pay,Mapo,5100
T00723,2026-03-06,13:36,20s,Instant Food,신라면 소컵,1100,3,Points,Sinsa,3300
T00724,2026-04-01,08:56,30s,Beverage,아이스 아메리카노,2500,1,Points,Sinsa,2500
T00725,2026-03-16,15:54,40s,Tobacco,메비우스,4500,1,Points,Yeouido,4500
T00726,2026-03-19,15:47,10s,Fresh Food,혜자로운 도시락,5200,3,Cash,Hongdae,15600
T00727,2026-03-25,21:36,20s,Fresh Food,참치마요 삼각김밥,1200,1,Credit Card,Sinsa,1200
T00728,2026-03-25,20:02,30s,Beverage,바나나우유,1700,3,Mobile Pay,Sinsa,5100
T00729,2026-04-05,04:40,40s,Snack,빼빼로,1500,2,Mobile Pay,Mapo,3000
T00730,2026-03-29,19:39,10s,Beverage,에너지드링크,2200,1,Mobile Pay,Sinsa,2200
T00731,2026-04-14,08:28,40s,Fresh Food,샌드위치,2800,3,Credit Card,Hongdae,8400
T00732,2026-03-20,11:31,30s,Fresh Food,혜자로운 도시락,5200,1,Points,Sinsa,5200
T00733,2026-03-22,03:24,60s+,Beverage,에너지드링크,2200,1,Cash,Sinsa,2200
T00734,2026-03-13,18:11,40s,Instant Food,불닭볶음면 큰컵,1800,1,Points,Sinsa,1800
T00735,2026-03-16,12:26,20s,Alcohol,캔맥주 500ml,2800,1,Points,Hongdae,2800
T00736,2026-03-09,00:30,20s,Fresh Food,샌드위치,2800,3,Mobile Pay,Hongdae,8400
T00737,2026-03-06,12:47,20s,Fresh Food,참치마요 삼각김밥,1200,2,Points,Mapo,2400
T00738,2026-03-14,21:00,30s,Tobacco,메비우스,4500,2,Points,Mapo,9000
T00739,2026-04-04,01:11,20s,Alcohol,와인,15000,2,Mobile Pay,Mapo,30000
T00740,2026-03-01,05:47,20s,Fresh Food,혜자로운 도시락,5200,3,Credit Card,Yeouido,15600
T00741,2026-03-10,12:13,10s,Instant Food,컵누들,1800,1,Points,Sinsa,1800
T00742,2026-03-17,12:41,20s,Fresh Food,샌드위치,2800,1,Cash,Sinsa,2800
T00743,2026-04-02,02:24,30s,Alcohol,와인,15000,3,Mobile Pay,Gangnam,45000
T00744,2026-03-14,11:54,20s,Fresh Food,샌드위치,2800,3,Mobile Pay,Mapo,8400
T00745,2026-04-10,06:25,40s,Alcohol,소주,2100,2,Points,Sinsa,4200
T00746,2026-03-04,19:27,20s,Tobacco,에쎄 프라임,4500,2,Mobile Pay,Sinsa,9000
T00747,2026-03-13,04:06,20s,Alcohol,와인,15000,1,Cash,Sinsa,15000
T00748,2026-03-27,07:47,40s,Tobacco,에쎄 프라임,4500,2,Mobile Pay,Yeouido,9000
T00749,2026-03-14,16:14,20s,Fresh Food,참치마요 삼각김밥,1200,2,Mobile Pay,Yeouido,2400
T00750,2026-03-18,00:46,30s,Fresh Food,혜자로운 도시락,5200,2,Credit Card,Yeouido,10400
T00751,2026-03-26,02:19,20s,Fresh Food,샌드위치,2800,3,Credit Card,Mapo,8400
T00752,2026-03-02,21:49,40s,Tobacco,메비우스,4500,2,Credit Card,Mapo,9000
T00753,2026-04-09,02:26,30s,Fresh Food,혜자로운 도시락,5200,2,Points,Gangnam,10400
T00754,2026-04-13,08:12,10s,Beverage,아이스 아메리카노,2500,3,Cash,Hongdae,7500
T00755,2026-03-10,02:09,20s,Instant Food,컵누들,1800,1,Credit Card,Sinsa,1800
T00756,2026-04-13,20:03,30s,Fresh Food,참치마요 삼각김밥,1200,3,Cash,Yeouido,3600
T00757,2026-03-02,21:59,40s,Fresh Food,참치마요 삼각김밥,1200,3,Credit Card,Mapo,3600
T00758,2026-03-30,16:47,30s,Fresh Food,참치마요 삼각김밥,1200,3,Mobile Pay,Sinsa,3600
T00759,2026-04-14,06:07,20s,Fresh Food,참치마요 삼각김밥,1200,3,Points,Gangnam,3600
T00760,2026-03-21,07:04,20s,Beverage,아이스 아메리카노,2500,3,Cash,Sinsa,7500
T00761,2026-03-20,10:33,20s,Beverage,바나나우유,1700,1,Cash,Gangnam,1700
T00762,2026-03-18,10:18,30s,Fresh Food,샌드위치,2800,2,Cash,Hongdae,5600
T00763,2026-04-11,19:44,20s,Tobacco,에쎄 프라임,4500,3,Mobile Pay,Hongdae,13500
T00764,2026-03-29,00:34,60s+,Beverage,아이스 아메리카노,2500,2,Credit Card,Hongdae,5000
T00765,2026-04-03,22:35,20s,Beverage,에너지드링크,2200,3,Cash,Yeouido,6600
T00766,2026-03-18,18:24,10s,Beverage,아이스 아메리카노,2500,3,Cash,Sinsa,7500
T00767,2026-03-03,05:45,20s,Instant Food,신라면 소컵,1100,3,Points,Sinsa,3300
T00768,2026-03-02,14:10,50s,Tobacco,메비우스,4500,3,Cash,Sinsa,13500
T00769,2026-04-03,12:15,20s,Alcohol,소주,2100,1,Credit Card,Yeouido,2100
T00770,2026-03-22,22:35,30s,Instant Food,컵누들,1800,3,Points,Mapo,5400
T00771,2026-04-13,11:48,20s,Alcohol,캔맥주 500ml,2800,2,Cash,Sinsa,5600
T00772,2026-03-12,05:00,40s,Alcohol,캔맥주 500ml,2800,2,Mobile Pay,Yeouido,5600
T00773,2026-04-13,18:13,30s,Fresh Food,참치마요 삼각김밥,1200,3,Points,Yeouido,3600
T00774,2026-03-15,17:33,30s,Snack,초코빈,1200,2,Cash,Hongdae,2400
T00775,2026-03-22,00:00,20s,Fresh Food,샌드위치,2800,2,Points,Sinsa,5600
T00776,2026-04-04,10:21,10s,Beverage,바나나우유,1700,3,Mobile Pay,Yeouido,5100
T00777,2026-04-15,17:47,30s,Beverage,바나나우유,1700,1,Points,Gangnam,1700
T00778,2026-03-29,13:41,40s,Alcohol,소주,2100,1,Credit Card,Hongdae,2100
T00779,2026-03-13,20:52,40s,Fresh Food,참치마요 삼각김밥,1200,2,Points,Sinsa,2400
T00780,2026-04-01,03:39,30s,Tobacco,메비우스,4500,2,Points,Hongdae,9000
T00781,2026-03-07,03:45,50s,Instant Food,컵누들,1800,1,Cash,Hongdae,1800
T00782,2026-03-17,11:34,30s,Fresh Food,혜자로운 도시락,5200,3,Cash,Sinsa,15600
T00783,2026-03-25,01:11,30s,Fresh Food,참치마요 삼각김밥,1200,3,Credit Card,Yeouido,3600
T00784,2026-04-06,15:44,60s+,Beverage,아이스 아메리카노,2500,2,Credit Card,Yeouido,5000
T00785,2026-04-14,18:42,30s,Fresh Food,혜자로운 도시락,5200,2,Points,Gangnam,10400
T00786,2026-03-20,20:11,20s,Instant Food,컵누들,1800,1,Mobile Pay,Yeouido,1800
T00787,2026-03-15,15:29,40s,Alcohol,캔맥주 500ml,2800,2,Cash,Yeouido,5600
T00788,2026-04-15,13:50,30s,Tobacco,메비우스,4500,1,Points,Yeouido,4500
T00789,2026-04-14,01:59,30s,Beverage,바나나우유,1700,3,Cash,Gangnam,5100
T00790,2026-03-26,09:36,60s+,Beverage,바나나우유,1700,2,Points,Yeouido,3400
T00791,2026-04-12,21:54,20s,Fresh Food,샌드위치,2800,2,Points,Mapo,5600
T00792,2026-04-05,19:31,60s+,Fresh Food,샌드위치,2800,3,Cash,Yeouido,8400
T00793,2026-03-02,21:42,10s,Snack,초코빈,1200,3,Cash,Gangnam,3600
T00794,2026-03-26,06:23,40s,Alcohol,소주,2100,2,Points,Yeouido,4200
T00795,2026-03-07,08:42,30s,Snack,초코빈,1200,2,Mobile Pay,Sinsa,2400
T00796,2026-03-05,12:45,20s,Instant Food,신라면 소컵,1100,1,Credit Card,Gangnam,1100
T00797,2026-04-06,15:47,10s,Beverage,바나나우유,1700,3,Credit Card,Sinsa,5100
T00798,2026-03-16,19:32,50s,Instant Food,컵누들,1800,3,Points,Mapo,5400
T00799,2026-03-19,17:49,40s,Tobacco,에쎄 프라임,4500,2,Cash,Sinsa,9000
T00800,2026-03-24,13:23,60s+,Alcohol,와인,15000,1,Mobile Pay,Yeouido,15000
T00801,2026-04-11,13:21,40s,Alcohol,캔맥주 500ml,2800,3,Credit Card,Gangnam,8400
T00802,2026-04-09,15:34,10s,Instant Food,신라면 소컵,1100,3,Credit Card,Yeouido,3300
T00803,2026-03-17,23:26,50s,Alcohol,소주,2100,2,Cash,Sinsa,4200
T00804,2026-03-18,06:40,20s,Beverage,에너지드링크,2200,3,Cash,Hongdae,6600
T00805,2026-03-11,05:08,40s,Beverage,에너지드링크,2200,3,Cash,Gangnam,6600
T00806,2026-03-16,02:29,20s,Beverage,바나나우유,1700,3,Cash,Yeouido,5100
T00807,2026-03-31,21:58,40s,Snack,포카칩,1700,1,Mobile Pay,Mapo,1700
T00808,2026-04-10,11:03,30s,Beverage,바나나우유,1700,1,Cash,Mapo,1700
T00809,2026-04-15,17:08,20s,Beverage,에너지드링크,2200,1,Mobile Pay,Hongdae,2200
T00810,2026-04-09,02:15,10s,Instant Food,불닭볶음면 큰컵,1800,3,Cash,Hongdae,5400
T00811,2026-03-04,09:42,10s,Instant Food,불닭볶음면 큰컵,1800,1,Cash,Mapo,1800
T00812,2026-04-10,09:26,10s,Beverage,바나나우유,1700,2,Credit Card,Mapo,3400
T00813,2026-04-07,03:36,30s,Beverage,바나나우유,1700,2,Mobile Pay,Mapo,3400
T00814,2026-03-28,06:37,30s,Instant Food,불닭볶음면 큰컵,1800,1,Credit Card,Mapo,1800
T00815,2026-03-08,01:02,30s,Beverage,에너지드링크,2200,2,Cash,Yeouido,4400
T00816,2026-04-01,16:20,50s,Snack,초코빈,1200,1,Credit Card,Mapo,1200
T00817,2026-03-02,19:46,40s,Fresh Food,혜자로운 도시락,5200,2,Points,Hongdae,10400
T00818,2026-03-11,20:23,20s,Alcohol,와인,15000,2,Cash,Hongdae,30000
T00819,2026-03-17,11:16,50s,Fresh Food,참치마요 삼각김밥,1200,2,Points,Mapo,2400
T00820,2026-03-09,14:52,30s,Fresh Food,참치마요 삼각김밥,1200,2,Mobile Pay,Gangnam,2400
T00821,2026-03-07,04:53,30s,Fresh Food,참치마요 삼각김밥,1200,3,Points,Gangnam,3600
T00822,2026-04-04,09:27,20s,Alcohol,캔맥주 500ml,2800,3,Cash,Yeouido,8400
T00823,2026-03-30,20:05,20s,Fresh Food,혜자로운 도시락,5200,1,Points,Hongdae,5200
T00824,2026-03-04,13:36,10s,Instant Food,신라면 소컵,1100,2,Cash,Yeouido,2200
T00825,2026-04-02,23:32,60s+,Tobacco,메비우스,4500,3,Cash,Gangnam,13500
T00826,2026-03-30,17:38,30s,Beverage,아이스 아메리카노,2500,2,Points,Sinsa,5000
T00827,2026-03-01,10:43,50s,Beverage,바나나우유,1700,3,Mobile Pay,Sinsa,5100
T00828,2026-04-02,08:45,20s,Beverage,바나나우유,1700,1,Credit Card,Mapo,1700
T00829,2026-04-12,14:58,10s,Beverage,바나나우유,1700,2,Cash,Hongdae,3400
T00830,2026-03-14,15:31,10s,Instant Food,불닭볶음면 큰컵,1800,2,Mobile Pay,Mapo,3600
T00831,2026-04-15,07:25,20s,Tobacco,에쎄 프라임,4500,3,Points,Hongdae,13500
T00832,2026-03-26,13:08,40s,Beverage,아이스 아메리카노,2500,3,Points,Sinsa,7500
T00833,2026-04-01,22:55,50s,Alcohol,소주,2100,2,Credit Card,Sinsa,4200
T00834,2026-03-29,05:50,20s,Instant Food,신라면 소컵,1100,1,Cash,Sinsa,1100
T00835,2026-03-06,08:19,20s,Instant Food,불닭볶음면 큰컵,1800,3,Credit Card,Sinsa,5400
T00836,2026-03-02,09:22,50s,Snack,포카칩,1700,1,Credit Card,Gangnam,1700
T00837,2026-04-15,17:43,40s,Alcohol,캔맥주 500ml,2800,3,Credit Card,Mapo,8400
T00838,2026-04-15,08:43,30s,Instant Food,컵누들,1800,2,Points,Mapo,3600
T00839,2026-04-11,06:25,30s,Instant Food,신라면 소컵,1100,3,Points,Hongdae,3300
T00840,2026-03-04,07:56,40s,Instant Food,신라면 소컵,1100,3,Credit Card,Hongdae,3300
T00841,2026-04-12,04:21,20s,Alcohol,캔맥주 500ml,2800,3,Mobile Pay,Hongdae,8400
T00842,2026-04-14,23:39,20s,Alcohol,와인,15000,1,Mobile Pay,Sinsa,15000
T00843,2026-04-12,13:34,40s,Alcohol,소주,2100,1,Credit Card,Gangnam,2100
T00844,2026-03-31,17:18,30s,Fresh Food,참치마요 삼각김밥,1200,1,Points,Gangnam,1200
T00845,2026-03-17,01:58,20s,Fresh Food,참치마요 삼각김밥,1200,2,Cash,Sinsa,2400
T00846,2026-03-21,04:25,20s,Instant Food,컵누들,1800,3,Mobile Pay,Hongdae,5400
T00847,2026-03-18,22:57,30s,Fresh Food,샌드위치,2800,2,Mobile Pay,Mapo,5600
T00848,2026-03-23,20:52,30s,Fresh Food,참치마요 삼각김밥,1200,2,Credit Card,Mapo,2400
T00849,2026-03-07,18:27,10s,Instant Food,신라면 소컵,1100,1,Mobile Pay,Sinsa,1100
T00850,2026-03-05,05:53,20s,Alcohol,와인,15000,3,Cash,Sinsa,45000
T00851,2026-03-09,20:19,20s,Fresh Food,샌드위치,2800,3,Credit Card,Hongdae,8400
T00852,2026-03-01,14:23,30s,Beverage,에너지드링크,2200,3,Points,Hongdae,6600
T00853,2026-04-03,02:31,30s,Alcohol,소주,2100,3,Points,Yeouido,6300
T00854,2026-03-18,13:35,20s,Snack,포카칩,1700,2,Cash,Mapo,3400
T00855,2026-04-13,16:23,50s,Alcohol,캔맥주 500ml,2800,2,Points,Sinsa,5600
T00856,2026-04-12,10:59,30s,Snack,포카칩,1700,2,Cash,Gangnam,3400
T00857,2026-03-22,11:32,10s,Beverage,에너지드링크,2200,3,Credit Card,Mapo,6600
T00858,2026-04-10,09:41,20s,Fresh Food,참치마요 삼각김밥,1200,3,Points,Yeouido,3600
T00859,2026-04-12,07:10,60s+,Beverage,에너지드링크,2200,3,Cash,Gangnam,6600
T00860,2026-03-15,19:36,20s,Beverage,에너지드링크,2200,3,Cash,Gangnam,6600
T00861,2026-03-12,21:42,20s,Alcohol,캔맥주 500ml,2800,3,Points,Sinsa,8400
T00862,2026-03-07,22:40,30s,Alcohol,와인,15000,2,Points,Gangnam,30000
T00863,2026-04-02,07:18,10s,Fresh Food,참치마요 삼각김밥,1200,3,Points,Hongdae,3600
T00864,2026-04-01,09:47,20s,Alcohol,와인,15000,3,Credit Card,Mapo,45000
T00865,2026-03-22,13:07,20s,Instant Food,불닭볶음면 큰컵,1800,3,Points,Gangnam,5400
T00866,2026-03-06,19:55,20s,Fresh Food,샌드위치,2800,2,Mobile Pay,Gangnam,5600
